t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
2.600000000000000000e+01,5.000000000000000000e+01,1.004375950981536363e+02,-5.213155357498152398e+01,1.693958476827890802e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.476999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+01,1.004375950981536363e+02,-5.193222792866395565e+01,1.494632830510321142e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.476999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,9.973484114420629965e+01,-5.043354077757335574e+01,6.986996333670559833e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.501999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,9.953807003710102208e+01,-4.998093735892896916e+01,4.428673218279484680e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.508999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,9.953807003710102208e+01,-4.992882580108158663e+01,3.907557639805622207e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.508999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,9.880720592499579880e+01,-4.850711763476233784e+01,-3.000882902334592872e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.535000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,9.863854497604845051e+01,-4.822495278253239093e+01,-4.135921935160586926e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.541000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,9.846988402710107380e+01,-4.795614377059651190e+01,-5.137402565045634528e-01,0.000000000000000000e+00,6.050000000000000000e+01,2.546999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,9.773901991499583630e+01,-4.664086634407463094e+01,-1.098153570921203581e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.573000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,9.754224880789060137e+01,-4.639969604565251871e+01,-1.142552762238083552e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.580000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,9.737358785894322466e+01,-4.621666277054144700e+01,-1.156925088401780988e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.585999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,9.683949485394325052e+01,-4.534745641618996359e+01,-1.492038437753288704e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.605000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,9.664272374683798716e+01,-4.515263398091200742e+01,-1.490089765925980858e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.612000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,9.602430026736432467e+01,-4.416389272889763618e+01,-1.860407538466690713e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.633999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,9.591185963473277809e+01,-4.417115365730091980e+01,-1.740705977431858731e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.637999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,9.574319868578540138e+01,-4.405850420673240109e+01,-1.684694479052998961e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.644000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,9.501233457368016389e+01,-4.288101127163136539e+01,-2.131323302048797608e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,9.501233457368016389e+01,-4.313180100497129388e+01,-1.880533568708872005e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.669999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,9.484367362473278718e+01,-4.303560486502731663e+01,-1.808068759705473649e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.676000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,9.411280951262759231e+01,-4.187262920326357829e+01,-2.240180309364012246e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.701999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,9.383170793104862639e+01,-4.160710163713804377e+01,-2.224606293910582178e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.712000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,9.338194540052234061e+01,-4.102226569138224477e+01,-2.359679709140096282e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.728000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,9.321328445157497811e+01,-4.098244998545037276e+01,-2.230834466124603566e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.733999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,9.301651334446974317e+01,-4.087456061132267848e+01,-2.141952733147068244e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.741000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,9.256675081394342897e+01,-4.027999894050036289e+01,-2.286751873443065186e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.757000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,9.228564923236449147e+01,-4.001995138302742561e+01,-2.265697849337067193e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.767000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,9.220131875789080311e+01,-4.012781487131734082e+01,-2.073503886573458743e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.769999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,9.138612417131191989e+01,-3.883733467352944047e+01,-2.548789497782482094e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.798999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,9.138612417131191989e+01,-3.913724705091208023e+01,-2.248877120399842777e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.798999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,9.102069211525927983e+01,-3.871400492210720756e+01,-2.306687193152071380e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.812000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,9.048659911025930569e+01,-3.798008941329637622e+01,-2.506509696962926803e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.830999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,9.020549752868038240e+01,-3.774590044138246725e+01,-2.459597087297916485e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.841000000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,8.984006547262775655e+01,-3.734745342660700373e+01,-2.492612046020751926e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.853999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,8.958707404920671991e+01,-3.716454177281038085e+01,-2.422532276396339501e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.862999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,8.947463341657513070e+01,-3.723794710689509913e+01,-2.236686309680032902e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.867000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,8.865943882999623327e+01,-3.596666834904699783e+01,-2.692770480949238987e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.896000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,8.865943882999623327e+01,-3.628352276067647608e+01,-2.375916069319754076e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.896000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,8.812534582499625913e+01,-3.555775331369344627e+01,-2.567592511302811520e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.914999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,8.775991376894363327e+01,-3.517201396441485883e+01,-2.587899804528777103e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.928000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,8.759125281999627077e+01,-3.515905258734540695e+01,-2.432200232650863825e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.933999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,8.686038870789103328e+01,-3.406951757417704130e+01,-2.790871133713992869e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,8.686038870789103328e+01,-3.439791534786881755e+01,-2.462473360022217506e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,8.649495665183842164e+01,-3.399980677994883393e+01,-2.495149871889586812e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.973000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,8.596086364683844749e+01,-3.328806740222973559e+01,-2.672796244608713234e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.992000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,8.596086364683844749e+01,-3.360257147433039648e+01,-2.358292172508052342e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.992000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,8.567976206525951000e+01,-3.335094196047774773e+01,-2.328820104781765377e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.001999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,8.506133858578586171e+01,-3.246089289553024315e+01,-2.600445690255619891e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.023999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,8.486456747868059836e+01,-3.239649514008378617e+01,-2.468072338596809079e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.030999999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,8.424614399920693586e+01,-3.152283168427960192e+01,-2.723312314927332167e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.053000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,8.404937289210168672e+01,-3.147289146702465956e+01,-2.576481425077025378e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.060000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000711e+01,8.404937289210168672e+01,-3.177606231347916221e+01,-2.273310578622523170e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.060000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,8.323417830552277508e+01,-3.050909308043801715e+01,-2.725085225084757479e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,8.323417830552277508e+01,-3.082974992131739711e+01,-2.404428384205376634e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.089000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,8.250331419341755179e+01,-2.973694703487084112e+01,-2.766367158546711114e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.114999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,8.233465324447017508e+01,-2.974498565347589363e+01,-2.589667590994281454e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,8.225032276999650094e+01,-2.989097019315316572e+01,-2.359352576843333882e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.123999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,8.143512818341758930e+01,-2.863412539771802301e+01,-2.801002785699565401e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000711e+01,8.143512818341758930e+01,-2.896371534825941652e+01,-2.471412835158171895e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.153000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,8.078859454578602595e+01,-2.803753232923627436e+01,-2.751062216549751582e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.176000000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,8.050749296420710266e+01,-2.783211949894095483e+01,-2.675373465266146056e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,8.017017106631237766e+01,-2.751197521340189667e+01,-2.658195852910480106e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.198000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,7.969229837762819102e+01,-2.692524648992466041e+01,-2.767051887703528834e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.214999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,7.952363742868082852e+01,-2.693336567962022698e+01,-2.590271749060601536e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.221000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,7.935497647973345181e+01,-2.692068340583652031e+01,-2.434293073896930171e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.227000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,7.870844284210191688e+01,-2.599013255814124790e+01,-2.718310283960668983e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,7.870844284210191688e+01,-2.630999220148786932e+01,-2.398450640614046669e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,4.999999999999999289e+01,7.806190920447036774e+01,-2.537522382645797947e+01,-2.686685378012389158e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.272999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,7.780891778104931689e+01,-2.521514850121448248e+01,-2.593769279834834407e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,7.780891778104931689e+01,-2.552035358455860248e+01,-2.288564196490713964e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,7.735915525052303110e+01,-2.494304347278474054e+01,-2.416111777738291444e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.297999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,4.999999999999999289e+01,7.690939271999673110e+01,-2.438074170059897128e+01,-2.528651019397761157e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,7.690939271999673110e+01,-2.467828441232876457e+01,-2.231108307667968305e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,7.634718955683884190e+01,-2.388256301064660647e+01,-2.464626546192235423e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.334000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,7.609419813341781946e+01,-2.369635834352226311e+01,-2.397839789895558127e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.342999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,4.999999999999999289e+01,7.598175750078624446e+01,-2.376685814839936128e+01,-2.214899352386884512e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,7.516656291420733282e+01,-2.249301575076717796e+01,-2.673547163440155749e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.375999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,7.508223243973364447e+01,-2.264887027853405499e+01,-2.433362161199589480e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000711e+01,7.499790196525997032e+01,-2.277646258413772173e+01,-2.221439381122247703e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.382000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,7.435136832762842118e+01,-2.182086554997224326e+01,-2.530502777656179259e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.404999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,7.418270737868105869e+01,-2.180115034768535054e+01,-2.381557030995709479e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.410999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,7.381727532262843283e+01,-2.139352047224719655e+01,-2.423754850381237169e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.424000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,7.328318231762845869e+01,-2.067338014550799841e+01,-2.609802172120461616e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,7.328318231762845869e+01,-2.098047179612096613e+01,-2.302710521507492558e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,7.291775026157583284e+01,-2.056356416583899005e+01,-2.354186095736841899e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.456000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,7.235554709841798626e+01,-1.978232514964021860e+01,-2.573221948777767665e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,7.227121662394429791e+01,-1.992637455436064897e+01,-2.344842069583650712e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.478999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,7.218688614947060955e+01,-2.004355082868915616e+01,-2.143335320781454278e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.482000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,7.154035251183907462e+01,-1.907876340259825554e+01,-2.461589109240817308e+00,0.000000000000000000e+00,6.050000000000000000e+01,3.504999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
